op_nr,time
2139,413.78
2140,450.60
2141,397.91
2142,412.02
2143,395.01
2144,436.98
2145,407.74
2146,406.04
2147,397.64
2148,429.85
2149,401.99
2150,426.35
2151,394.47
2152,427.17
2153,420.62
2154,425.88
2155,426.12
2156,431.01
2157,417.17
2158,389.42
2159,426.29
2160,442.68
2161,405.58
2162,402.80
2163,397.46
2164,409.27
2165,427.08
2166,433.23
2167,450.44
2168,427.23
2169,437.81
2170,429.40
2171,430.45
2172,412.99
2173,441.18
2174,399.17
2175,443.73
2176,467.51
2177,423.23
2178,403.12
2179,440.78
2180,432.61
2181,430.68
2182,452.66
2183,436.00
2184,404.04
2185,512.01
2186,432.25
2187,414.46
2188,450.77
2189,432.77
2190,417.83
2191,403.63
2192,421.02
2193,415.01
2194,433.77
2195,406.29
2196,432.56
2197,436.18
2198,440.41
2199,417.63
2200,429.82
2201,462.58
2202,445.50
2203,435.84
2204,424.09
2205,417.06
2206,426.44
2207,408.50
2208,416.85
2209,405.77
2210,441.00
2211,415.52
2212,406.18
2213,418.58
2214,406.12
2215,437.44
2216,447.53
2217,436.51
2218,448.91
2219,434.91
2220,437.08
2221,437.65
2222,410.56
2223,554.86
2224,419.50
2225,465.14
2226,417.55
2227,420.62
2228,438.80
2229,439.59
2230,439.49
2231,412.83
2232,452.26
2233,437.29
2234,414.00
2235,524.82
2236,463.83
2237,440.53
2238,435.45
2239,406.59
2240,396.16
2241,441.58
2242,417.77
2243,443.43
2244,437.78
2245,415.45
2246,443.84
2247,417.23
2248,412.53
2249,425.73
2250,413.38
2251,469.92
2252,425.96
2253,437.27
2254,423.92
2255,454.11
2256,443.26
2257,414.96
2258,440.18
2259,444.76
2260,432.55
2261,443.81
2262,392.52
2263,444.88
2264,419.03
2265,446.26
2266,419.49
2267,452.96
2268,448.33
2269,441.32
2270,452.70
2271,461.37
2272,462.18
2273,433.09
2274,458.07
2275,431.81
2276,432.20
2277,427.51
2278,429.56
2279,417.77
2280,453.30
2281,451.94
2282,449.60
2283,468.06
2284,424.66
2285,424.21
2286,420.38
2287,505.48
2288,451.26
2289,449.30
2290,425.29
2291,427.32
2292,450.66
2293,433.75
2294,452.97
2295,459.97
2296,450.51
2297,463.51
2298,432.64
2299,423.24
2300,512.44
2301,454.82
2302,434.70
2303,459.24
2304,433.54
2305,461.05
2306,430.87
2307,469.51
2308,428.07
2309,442.48
2310,478.58
2311,453.22
2312,426.61
2313,505.53
2314,432.75
2315,439.62
2316,473.01
2317,445.72
2318,454.01
2319,454.65
2320,460.65
2321,466.35
2322,431.30
2323,457.09
2324,455.67
2325,460.22
2326,458.89
2327,457.41
2328,486.13
2329,459.79
2330,446.17
2331,439.85
2332,464.11
2333,475.45
2334,432.47
2335,439.12
2336,491.38
2337,495.15
2338,426.63
2339,485.38
2340,459.63
2341,434.50
2342,553.20
2343,458.72
2344,553.80
2345,448.51
2346,483.87
2347,442.51
2348,477.80
2349,435.06
2350,478.82
2351,467.63
2352,455.46
2353,461.46
2354,462.43
2355,461.57
2356,473.14
2357,461.66
2358,432.54
2359,437.12
2360,435.42
2361,462.82
2362,438.02
2363,440.14
2364,468.59
2365,468.43
2366,438.19
2367,434.14
2368,443.65
2369,475.74
2370,464.42
2371,438.00
2372,468.70
2373,464.83
2374,467.55
2375,465.77
2376,466.47
2377,486.99
2378,470.30
2379,463.49
2380,426.53
2381,427.86
2382,412.43
2383,410.54
2384,439.78
2385,404.30
2386,436.58
2387,429.24
2388,429.59
2389,402.90
2390,429.17
2391,428.85
2392,418.97
2393,574.77
2394,456.15
2395,557.04
2396,454.32
2397,469.12
2398,444.20
2399,459.04
2400,470.67
2401,469.93
2402,470.24
2403,471.75
2404,454.17
2405,470.42
2406,471.18
2407,475.45
2408,462.70
2409,451.96
2410,474.05
2411,473.18
2412,456.27
2413,492.47
2414,474.92
2415,447.56
2416,586.44
2417,467.64
2418,449.30
2419,445.51
2420,558.88
2421,487.86
2422,448.28
2423,468.66
2424,495.19
2425,465.25
2426,445.30
2427,474.59
2428,481.60
2429,450.27
2430,468.66
2431,442.08
2432,572.96
2433,477.21
2434,492.16
2435,467.96
2436,479.26
2437,477.90
2438,464.40
2439,477.54
2440,494.65
2441,489.09
2442,486.59
2443,462.62
2444,479.85
2445,469.94
2446,477.84
2447,461.36
2448,479.04
2449,459.12
2450,480.37
2451,498.29
2452,484.13
2453,463.78
2454,465.04
2455,451.37
2456,455.34
2457,448.44
2458,596.03
2459,455.02
2460,559.71
2461,492.17
2462,450.81
2463,582.31
2464,505.89
2465,495.19
2466,482.28
2467,501.61
2468,465.97
2469,570.40
2470,487.50
2471,466.56
2472,485.24
2473,470.40
2474,517.51
2475,456.79
2476,520.81
2477,467.43
2478,466.62
2479,503.49
2480,486.27
2481,467.84
2482,455.64
2483,571.68
2484,483.66
2485,485.73
2486,459.37
2487,470.37
2488,455.85
2489,466.14
2490,573.23
2491,514.32
2492,514.30
2493,485.81
2494,509.77
2495,486.77
2496,448.27
2497,419.20
2498,438.98
2499,420.15
2500,459.75
2501,476.10
2502,448.63
2503,446.59
2504,446.76
2505,498.43
2506,508.08
2507,459.96
2508,459.53
2509,536.50
2510,471.51
2511,577.55
2512,468.98
2513,592.16
2514,465.52
2515,512.02
2516,490.44
2517,462.63
2518,592.19
2519,497.72
2520,492.31
2521,472.60
2522,439.70
2523,467.55
2524,473.51
2525,630.46
2526,504.56
2527,467.35
2528,508.20
2529,467.51
2530,463.40
2531,462.02
2532,581.45
2533,504.01
2534,493.59
2535,496.06
2536,471.03
2537,478.46
2538,467.01
2539,493.36
2540,500.31
2541,497.17
2542,482.72
2543,465.19
2544,465.18
2545,513.98
2546,503.84
2547,475.95
2548,510.45
2549,472.48
2550,462.09
2551,587.67
2552,510.74
2553,488.79
2554,480.96
2555,504.98
2556,458.41
2557,426.42
2558,467.47
2559,541.40
2560,490.41
2561,479.90
2562,620.19
2563,483.00
2564,488.43
2565,468.43
2566,472.48
2567,522.19
2568,485.06
2569,521.76
2570,479.06
2571,473.66
2572,470.24
2573,468.17
2574,594.60
2575,501.70
2576,503.28
2577,477.32
2578,472.88
2579,511.39
2580,472.66
2581,482.69
2582,472.07
2583,486.67
2584,504.82
2585,516.37
2586,503.10
2587,476.26
2588,527.76
2589,514.14
2590,504.55
2591,504.84
2592,490.09
2593,504.97
2594,480.85
2595,609.99
2596,490.66
2597,506.24
2598,502.20
2599,505.52
2600,525.97
2601,481.47
2602,478.43
2603,475.75
2604,488.28
2605,467.79
2606,494.62
2607,490.30
2608,500.79
2609,521.65
2610,537.32
2611,491.09
2612,489.26
2613,477.91
2614,488.90
2615,472.71
2616,608.58
2617,504.07
2618,493.81
2619,477.12
2620,478.24
2621,505.66
2622,509.76
2623,514.75
2624,518.19
2625,509.35
2626,517.34
2627,488.88
2628,515.58
2629,512.06
2630,485.13
2631,499.30
2632,480.97
2633,523.31
2634,512.73
2635,513.80
2636,519.19
2637,516.43
2638,488.62
2639,514.77
2640,513.77
2641,503.24
2642,514.48
2643,513.37
2644,537.85
2645,494.24
2646,484.10
2647,554.72
2648,498.06
2649,492.09
2650,558.86
2651,490.72
2652,490.69
2653,497.94
2654,515.71
2655,514.66
2656,522.61
2657,491.55
2658,520.80
2659,490.15
2660,499.83
2661,518.06
2662,533.29
2663,494.26
2664,556.99
2665,543.07
2666,481.35
2667,500.81
2668,487.58
2669,497.13
2670,501.37
2671,517.32
2672,540.18
2673,524.34
2674,552.38
2675,504.17
2676,502.19
2677,519.71
2678,495.16
2679,525.02
2680,532.55
2681,531.82
2682,540.54
2683,503.15
2684,615.14
2685,538.42
2686,528.98
2687,537.32
2688,506.35
2689,489.27
2690,522.36
2691,547.00
2692,509.31
2693,512.04
2694,551.05
2695,522.74
2696,465.87
2697,495.66
2698,616.81
2699,522.76
2700,537.70
2701,493.32
2702,541.54
2703,521.06
2704,545.22
2705,539.11
2706,526.31
2707,502.68
2708,544.25
2709,503.03
2710,489.71
2711,526.27
2712,518.85
2713,543.92
2714,507.97
2715,500.31
2716,550.73
2717,528.62
2718,552.22
2719,498.15
2720,512.82
2721,551.23
2722,528.61
2723,511.05
2724,528.41
2725,523.27
2726,501.43
2727,650.79
2728,510.98
2729,636.41
2730,530.18
2731,530.71
2732,531.58
2733,526.30
2734,508.48
2735,518.97
2736,535.92
2737,514.34
2738,536.90
2739,523.57
2740,532.88
2741,551.75
2742,520.04
2743,513.61
2744,531.48
2745,531.80
2746,505.19
2747,619.22
2748,545.29
2749,545.16
2750,532.41
2751,534.93
2752,539.81
2753,545.19
2754,533.13
2755,535.88
2756,537.56
2757,523.43
2758,503.77
2759,532.58
2760,538.97
2761,518.98
2762,535.60
2763,522.78
2764,517.99
2765,542.79
2766,525.34
2767,509.14
2768,660.91
2769,509.20
2770,637.97
2771,510.18
2772,512.73
2773,537.87
2774,475.42
2775,472.98
2776,502.02
2777,507.38
2778,496.98
2779,512.11
2780,563.13
2781,540.76
2782,544.42
2783,539.54
2784,553.21
2785,538.66
2786,512.41
2787,557.59
2788,513.15
2789,558.23
2790,525.11
2791,513.86
2792,557.14
2793,540.97
2794,541.44
2795,533.50
2796,515.26
2797,558.98
2798,547.99
2799,532.86
2800,510.98
2801,555.62
2802,517.44
2803,560.48
2804,558.40
2805,548.74
2806,525.76
2807,539.27
2808,512.49
2809,561.53
2810,540.42
2811,549.42
2812,522.86
2813,527.22
2814,512.69
2815,513.17
2816,534.89
2817,548.07
2818,547.37
2819,565.88
2820,549.12
2821,518.23
2822,518.00
2823,539.63
2824,515.93
2825,655.16
2826,529.85
2827,551.90
2828,520.02
2829,565.81
2830,520.06
2831,530.22
2832,556.68
2833,526.08
2834,515.75
2835,512.76
2836,526.82
2837,528.01
2838,548.60
2839,547.23
2840,537.05
2841,553.32
2842,547.66
2843,548.43
2844,551.37
2845,568.07
2846,557.48
2847,556.61
2848,534.53
2849,530.31
2850,532.58
2851,551.75
2852,551.31
2853,549.62
2854,557.03
2855,550.67
2856,513.30
2857,550.75
2858,530.79
2859,523.17
2860,562.60
2861,556.54
2862,556.49
2863,538.28
2864,571.24
2865,566.61
2866,528.33
2867,521.22
2868,528.46
2869,649.38
2870,567.04
2871,527.62
2872,649.80
2873,574.50
2874,555.24
2875,560.04
2876,526.62
2877,521.81
2878,523.69
2879,536.86
2880,558.26
2881,545.69
2882,555.56
2883,542.97
2884,557.58
2885,547.04
2886,557.26
2887,557.33
2888,558.07
2889,596.04
2890,557.35
2891,557.42
2892,585.11
2893,529.27
2894,527.58
2895,691.76
2896,533.90
2897,550.45
2898,543.00
2899,549.04
2900,559.66
2901,544.67
2902,533.58
2903,561.51
2904,570.07
2905,553.70
2906,561.22
2907,543.21
2908,560.30
2909,566.15
2910,535.26
2911,546.32
2912,603.18
2913,536.44
2914,632.44
2915,562.13
2916,562.53
2917,565.08
2918,536.39
2919,570.71
2920,539.23
2921,558.24
2922,532.87
2923,554.88
2924,583.56
2925,552.68
2926,564.27
2927,548.34
2928,533.89
2929,554.32
2930,554.82
2931,565.35
2932,555.65
2933,534.14
2934,532.08
2935,698.24
2936,546.49
2937,543.82
2938,534.83
2939,531.37
2940,548.67
2941,590.18
2942,567.16
2943,551.32
2944,574.04
2945,580.80
2946,556.61
2947,569.14
2948,568.86
2949,568.78
2950,561.98
2951,542.79
2952,588.41
2953,538.04
2954,538.88
2955,569.43
2956,570.01
2957,570.16
2958,571.28
2959,570.29
2960,553.78
2961,540.84
2962,591.08
2963,587.87
2964,572.44
2965,556.36
2966,523.19
2967,503.64
2968,572.99
2969,552.48
2970,643.94
2971,616.91
2972,659.24
2973,685.75
2974,575.88
2975,594.03
2976,596.56
2977,548.98
2978,671.84
2979,526.19
2980,496.44
2981,533.99
2982,542.26
2983,524.29
2984,525.27
2985,518.93
2986,514.67
2987,524.28
2988,580.35
2989,551.66
2990,656.64
2991,549.50
2992,619.41
2993,595.59
2994,560.51
2995,576.39
2996,576.64
2997,585.09
2998,576.62
2999,540.63
3000,564.79
3001,554.26
3002,604.42
3003,577.20
3004,550.39
3005,600.23
3006,579.86
3007,602.62
3008,566.32
3009,534.31
3010,567.87
3011,499.61
3012,569.03
3013,547.46
3014,681.64
3015,580.90
3016,558.34
3017,566.34
3018,581.11
3019,577.96
3020,582.27
3021,585.43
3022,577.40
3023,581.09
3024,605.43
3025,580.23
3026,558.74
3027,575.85
3028,627.73
3029,581.70
3030,575.11
3031,583.70
3032,582.20
3033,582.62
3034,556.13
3035,728.27
3036,554.95
3037,554.00
3038,684.27
3039,556.53
3040,695.53
3041,621.51
3042,575.75
3043,574.98
3044,582.99
3045,584.50
3046,610.96
3047,570.56
3048,568.57
3049,589.49
3050,556.41
3051,565.29
3052,555.37
3053,687.53
3054,561.13
3055,716.03
3056,574.54
3057,570.30
3058,604.35
3059,593.74
3060,561.04
3061,689.19
3062,571.31
3063,575.84
3064,583.70
3065,602.10
3066,620.01
3067,613.68
3068,594.45
3069,575.22
3070,700.10
3071,615.56
3072,576.46
3073,573.63
3074,593.46
3075,562.49
3076,540.63
3077,541.83
3078,512.01
3079,556.11
3080,541.68
3081,542.00
3082,524.05
3083,543.38
3084,557.85
3085,541.20
3086,543.78
3087,525.11
3088,513.60
3089,572.40
3090,527.53
3091,563.11
3092,538.16
3093,547.69
3094,590.50
3095,593.40
3096,595.73
3097,560.84
3098,618.34
3099,614.11
3100,595.15
3101,579.46
3102,579.25
3103,595.51
3104,602.87
3105,578.24
3106,567.30
3107,615.56
3108,597.56
3109,580.58
3110,615.71
3111,596.12
3112,590.25
3113,581.40
3114,593.98
3115,568.57
3116,566.68
3117,636.40
3118,574.15
3119,587.21
3120,614.20
3121,572.44
3122,562.34
3123,547.37
3124,530.94
3125,532.04
3126,552.30
3127,541.74
3128,548.73
3129,522.82
3130,547.56
3131,517.29
3132,549.58
3133,525.65
3134,538.05
3135,551.95
3136,534.67
3137,559.01
3138,604.53
3139,575.69
3140,598.88
3141,604.07
3142,622.86
3143,583.50
3144,604.04
3145,591.24
3146,575.35
3147,575.64
3148,742.00
3149,579.75
3150,626.44
3151,579.42
3152,629.95
3153,577.73
3154,633.22
3155,580.97
3156,583.45
3157,619.69
3158,606.15
3159,606.71
3160,596.67
3161,595.14
3162,710.90
3163,604.44
3164,556.23
3165,608.12
3166,602.88
3167,608.86
3168,674.72
3169,592.69
3170,608.17
3171,604.50
3172,591.26
3173,576.60
3174,607.07
3175,610.99
3176,591.93
3177,613.49
3178,615.55
3179,605.94
3180,582.69
3181,592.52
3182,642.05
3183,610.21
3184,648.60
3185,602.11
3186,581.96
3187,604.12
3188,594.29
3189,583.00
3190,580.21
3191,594.76
3192,610.88
3193,594.89
3194,630.30
3195,588.97
3196,595.69
3197,584.30
3198,662.20
3199,619.61
3200,614.76
3201,611.47
3202,613.68
3203,617.81
3204,613.38
3205,613.65
3206,601.37
3207,597.96
3208,631.57
3209,625.86
3210,596.13
3211,721.89
3212,616.57
3213,622.06
3214,622.80
3215,589.79
3216,628.76
3217,623.27
3218,634.76
3219,598.29
3220,616.08
3221,613.00
3222,590.81
3223,621.33
3224,646.43
3225,601.32
3226,618.12
3227,557.39
3228,538.14
3229,570.43
3230,570.77
3231,537.42
3232,555.85
3233,560.84
3234,537.66
3235,534.21
3236,579.69
3237,606.31
3238,590.78
3239,638.71
3240,624.93
3241,620.80
3242,592.82
3243,619.98
3244,603.19
3245,627.25
3246,620.80
3247,622.18
3248,594.81
3249,622.10
3250,616.01
3251,599.48
3252,609.89
3253,613.90
3254,671.01
3255,625.39
3256,618.93
3257,636.85
3258,633.62
3259,621.43
3260,574.56
3261,630.03
3262,625.99
3263,607.99
3264,631.11
3265,628.94
3266,632.81
3267,560.98
3268,571.49
3269,556.23
3270,571.74
3271,543.89
3272,723.35
3273,548.66
3274,574.58
3275,546.75
3276,595.98
3277,573.28
3278,573.12
3279,579.81
3280,603.22
3281,564.22
3282,547.91
3283,608.78
3284,574.95
3285,547.63
3286,598.66
3287,575.83
3288,563.31
3289,575.02
3290,574.84
3291,582.86
3292,575.87
3293,554.37
3294,594.27
3295,576.85
3296,598.91
3297,552.62
3298,577.11
3299,574.69
3300,565.14
3301,546.19
3302,593.71
3303,581.09
3304,575.90
3305,572.38
3306,577.10
3307,606.36
3308,549.81
3309,595.91
3310,604.16
3311,580.54
3312,553.18
3313,562.18
3314,555.98
3315,661.82
3316,582.94
3317,579.19
3318,600.19
3319,557.49
3320,663.14
3321,574.59
3322,584.46
3323,598.06
3324,569.38
3325,579.32
3326,581.13
3327,554.45
3328,608.29
3329,587.15
3330,582.80
3331,581.69
3332,566.64
3333,609.12
3334,612.71
3335,774.74
3336,674.20
3337,633.30
3338,668.31
3339,612.52
3340,777.53
3341,622.69
3342,615.19
3343,604.13
3344,747.77
3345,696.51
3346,625.63
3347,621.99
3348,628.73
3349,627.50
3350,609.16
3351,664.44
3352,640.17
3353,678.32
3354,646.37
3355,656.42
3356,622.32
3357,612.41
3358,658.63
3359,618.19
3360,619.62
3361,613.90
3362,612.32
3363,646.27
3364,636.09
3365,642.19
3366,647.57
3367,637.45
3368,614.09
3369,761.22
3370,669.72
3371,616.82
3372,778.66
3373,625.73
3374,626.67
3375,630.78
3376,633.60
3377,689.40
3378,644.97
3379,659.82
3380,645.78
3381,644.13
3382,643.25
3383,619.61
3384,656.91
3385,619.72
3386,645.50
3387,669.82
3388,645.92
3389,646.10
3390,632.27
3391,620.67
3392,631.47
3393,632.95
3394,699.17
3395,648.39
3396,647.84
3397,623.12
3398,641.25
3399,620.56
3400,655.66
3401,644.98
3402,581.68
3403,648.91
3404,669.18
3405,698.75
3406,655.20
3407,622.10
3408,767.36
3409,575.13
3410,650.57
3411,650.92
3412,654.26
3413,762.15
3414,674.22
3415,655.64
3416,651.58
3417,626.76
3418,621.25
3419,657.96
3420,650.36
3421,652.71
3422,670.93
3423,652.32
3424,661.13
3425,665.06
3426,659.47
3427,642.31
3428,636.86
3429,627.42
3430,640.26
3431,771.58
3432,628.52
3433,660.38
3434,655.51
3435,671.92
3436,637.87
3437,625.17
3438,703.97
3439,656.18
3440,678.00
3441,622.87
3442,633.23
3443,626.18
3444,639.27
3445,638.39
3446,645.24
3447,660.37
3448,666.80
3449,667.78
3450,629.79
3451,741.63
3452,652.09
3453,628.31
3454,703.28
3455,632.20
3456,627.06
3457,680.18
3458,629.75
3459,658.28
3460,660.78
3461,647.94
3462,640.31
3463,659.57
3464,636.08
3465,769.76
3466,771.68
3467,680.01
3468,668.18
3469,648.82
3470,661.30
3471,672.38
3472,662.83
3473,646.76
3474,707.41
3475,645.05
3476,646.81
3477,651.67
3478,686.89
3479,636.90
3480,665.95
3481,633.40
3482,637.68
3483,796.51
3484,664.74
3485,637.12
3486,653.43
3487,777.79
3488,730.84
3489,647.51
3490,634.92
3491,705.38
3492,670.73
3493,672.26
3494,666.30
3495,639.94
3496,659.04
3497,790.43
3498,687.54
3499,665.17
3500,683.08
3501,666.63
3502,639.98
3503,693.04
3504,651.83
3505,808.49
3506,638.61
3507,666.85
3508,671.67
3509,631.39
3510,786.84
3511,707.44
3512,668.24
3513,672.75
3514,667.48
3515,709.82
3516,668.47
3517,646.07
3518,654.94
3519,639.42
3520,657.31
3521,667.44
3522,670.82
3523,690.23
3524,655.10
3525,640.52
3526,654.50
3527,660.63
3528,642.02
3529,692.76
3530,609.27
3531,650.90
3532,704.08
3533,687.54
3534,649.81
3535,786.98
3536,646.21
3537,673.92
3538,699.74
3539,678.63
3540,692.91
3541,673.34
3542,647.44
3543,691.73
3544,648.17
3545,836.62
3546,786.72
3547,692.06
3548,654.36
3549,656.81
3550,675.20
3551,674.58
3552,691.09
3553,661.04
3554,674.39
3555,683.24
3556,676.31
3557,664.25
3558,789.33
3559,655.53
3560,656.34
3561,656.28
3562,677.05
3563,676.39
3564,677.24
3565,677.29
3566,681.05
3567,676.40
3568,661.47
3569,688.53
3570,683.12
3571,679.18
3572,673.97
3573,798.26
3574,668.48
3575,679.34
3576,684.52
3577,677.44
3578,662.95
3579,662.65
3580,663.10
3581,647.60
3582,680.10
3583,684.14
3584,708.41
3585,660.76
3586,643.37
3587,669.60
3588,713.11
3589,658.35
3590,802.44
3591,703.17
3592,682.62
3593,689.57
3594,805.04
3595,704.40
3596,756.32
3597,678.27
3598,682.70
3599,704.48
3600,659.70
3601,716.39
3602,687.00
3603,684.48
3604,682.40
3605,683.84
3606,685.26
3607,685.57
3608,689.86
3609,687.89
3610,657.06
3611,653.87
3612,728.80
3613,661.66
3614,668.84
3615,671.83
3616,726.18
3617,697.55
3618,665.18
3619,687.38
3620,671.59
3621,688.13
3622,676.18
3623,709.56
3624,654.39
3625,656.75
3626,665.19
3627,659.01
3628,655.96
3629,685.22
3630,677.02
3631,659.92
3632,692.24
3633,689.95
3634,685.11
3635,673.39
3636,662.35
3637,659.12
3638,661.46
3639,695.34
3640,695.76
3641,700.72
3642,692.63
3643,668.50
3644,745.71
3645,684.44
3646,789.23
3647,679.74
3648,610.82
3649,733.20
3650,703.82
3651,611.03
3652,631.85
3653,683.56
3654,667.12
3655,661.91
3656,688.58
3657,697.44
3658,709.25
3659,670.64
3660,670.68
3661,736.87
3662,700.43
3663,673.78
3664,708.66
3665,708.25
3666,693.50
3667,669.36
3668,727.46
3669,695.25
3670,670.96
3671,741.82
3672,692.51
3673,697.03
3674,696.74
3675,638.98
3676,628.92
3677,635.00
3678,675.43
3679,675.25
3680,726.79
3681,686.51
3682,728.04
3683,745.29
3684,679.42
3685,688.08
3686,669.35
3687,815.51
3688,698.04
3689,712.01
3690,671.82
3691,731.73
3692,708.27
3693,674.32
3694,675.12
3695,816.30
3696,680.21
3697,744.25
3698,707.75
3699,699.03
3700,686.91
3701,676.21
3702,681.37
3703,677.57
3704,669.83
3705,674.62
3706,676.69
3707,674.66
3708,671.77
3709,676.51
3710,722.57
3711,704.37
3712,690.82
3713,739.61
3714,706.43
3715,703.85
3716,687.94
3717,686.89
3718,693.76
3719,710.68
3720,673.69
3721,678.66
3722,687.96
3723,709.41
3724,692.76
3725,674.46
3726,695.85
3727,706.06
3728,693.62
3729,812.88
3730,680.86
3731,707.23
3732,704.00
3733,712.94
3734,708.42
3735,706.63
3736,708.38
3737,707.75
3738,726.81
3739,708.11
3740,690.34
3741,697.74
3742,828.71
3743,811.45
3744,741.09
3745,711.87
3746,709.92
3747,715.44
3748,684.82
3749,710.19
3750,708.86
3751,792.53
3752,732.47
3753,695.79
3754,717.63
3755,683.39
3756,843.56
3757,737.42
3758,686.47
3759,680.28
3760,680.92
3761,698.66
3762,777.77
3763,730.49
3764,714.64
3765,739.62
3766,713.49
3767,687.72
3768,829.51
3769,813.91
3770,817.37
3771,746.04
3772,720.73
3773,689.47
3774,736.75
3775,693.72
3776,747.48
3777,699.45
3778,777.18
3779,809.83
3780,720.78
3781,707.18
3782,724.21
3783,729.12
3784,689.74
3785,701.63
3786,693.64
3787,693.21
3788,707.64
3789,681.17
3790,812.41
3791,714.83
3792,805.71
3793,697.22
3794,692.61
3795,679.36
3796,710.67
3797,710.05
3798,694.25
3799,691.52
3800,835.03
3801,685.06
3802,837.97
3803,674.67
3804,691.68
3805,697.34
3806,697.51
3807,684.28
3808,693.26
3809,711.74
3810,710.07
3811,715.94
3812,723.75
3813,692.02
3814,693.82
3815,675.90
3816,713.29
3817,684.68
3818,723.68
3819,694.52
3820,779.25
3821,697.71
3822,682.22
3823,695.45
3824,714.95
3825,701.49
3826,702.24
3827,694.11
3828,683.38
3829,688.53
3830,717.92
3831,686.52
3832,691.48
3833,695.85
3834,716.19
3835,697.70
3836,698.63
3837,690.85
3838,733.22
3839,692.91
3840,703.22
3841,690.99
3842,689.46
3843,695.61
3844,702.07
3845,687.99
3846,713.32
3847,695.78
3848,693.94
3849,689.57
3850,635.74
3851,712.35
3852,691.37
3853,705.17
3854,692.29
3855,693.25
3856,737.97
3857,710.48
3858,715.62
3859,694.93
3860,696.65
3861,699.82
3862,702.02
3863,717.37
3864,695.63
3865,692.99
3866,713.35
3867,690.24
3868,696.76
3869,692.97
3870,690.53
3871,750.66
3872,723.35
3873,722.68
3874,736.66
3875,732.95
3876,722.07
3877,723.20
3878,737.72
3879,693.47
3880,694.14
3881,708.59
3882,705.18
3883,695.85
3884,700.92
3885,697.12
3886,693.77
3887,689.81
3888,694.64
3889,696.52
3890,707.48
3891,696.74
3892,737.85
3893,852.73
3894,734.95
3895,739.66
3896,732.50
3897,758.16
3898,720.82
3899,709.56
3900,704.88
3901,859.89
3902,709.97
3903,737.97
3904,727.36
3905,708.29
3906,722.00
3907,710.53
3908,714.56
3909,721.93
3910,740.23
3911,744.30
3912,736.78
3913,752.78
3914,716.39
3915,724.44
3916,711.55
3917,862.35
3918,857.53
3919,804.47
3920,752.61
3921,740.39
3922,740.65
3923,717.16
3924,859.27
3925,729.13
3926,726.80
3927,713.44
3928,711.37
3929,892.89
3930,717.83
3931,715.62
3932,731.42
3933,711.93
3934,787.75
3935,729.15
3936,715.49
3937,732.68
3938,745.65
3939,772.27
3940,739.81
3941,718.52
3942,673.19
3943,677.83
3944,781.48
3945,726.85
3946,739.22
3947,744.10
3948,728.42
3949,709.14
3950,716.78
3951,727.12
3952,745.80
3953,750.61
3954,747.94
3955,724.41
3956,747.81
3957,736.48
3958,733.00
3959,721.59
3960,726.04
3961,866.04
3962,733.89
3963,748.92
3964,747.89
3965,788.37
3966,771.48
3967,738.40
3968,751.62
3969,749.39
3970,752.39
3971,750.92
3972,723.28
3973,720.82
3974,728.57
3975,723.83
3976,753.86
3977,725.83
3978,734.01
3979,772.74
3980,726.14
3981,734.64
3982,736.87
3983,750.55
3984,768.72
3985,726.54
3986,724.46
3987,728.70
3988,784.16
3989,766.74
3990,726.11
3991,726.61
3992,771.99
3993,737.49
3994,780.37
3995,742.80
3996,752.26
3997,730.44
3998,725.92
3999,746.06
4000,737.60
4001,730.98
4002,743.22
4003,731.67
4004,728.08
4005,717.66
4006,725.53
4007,706.86
4008,673.99
4009,680.53
4010,671.57
4011,663.48
4012,662.45
4013,675.02
4014,693.50
4015,741.42
4016,729.26
4017,703.33
4018,662.04
4019,664.07
4020,677.87
4021,682.28
4022,663.75
4023,698.42
4024,702.51
4025,713.84
4026,734.91
4027,734.04
4028,762.22
4029,766.17
4030,732.70
4031,734.85
4032,738.85
4033,811.15
4034,761.22
4035,761.73
4036,811.27
4037,744.78
4038,756.43
4039,745.66
4040,745.39
4041,719.82
4042,746.59
4043,780.79
4044,742.56
4045,736.73
4046,736.27
4047,794.82
4048,770.43
4049,737.85
4050,743.21
4051,741.29
4052,775.10
4053,789.93
4054,740.82
4055,735.61
4056,735.79
4057,737.36
4058,818.81
4059,749.28
4060,761.16
4061,738.24
4062,748.46
4063,754.70
4064,750.78
4065,745.38
4066,699.19
4067,766.46
4068,783.84
4069,745.63
4070,740.89
4071,753.25
4072,752.17
4073,792.82
4074,744.86
4075,743.05
4076,756.38
4077,741.70
4078,752.13
4079,756.26
4080,781.45
4081,769.16
4082,769.31
4083,771.98
4084,744.69
4085,745.63
4086,756.78
4087,771.74
4088,795.87
4089,748.04
4090,743.95
4091,743.64
4092,757.76
4093,776.15
4094,776.01
4095,773.20
4096,772.16
4097,773.40
4098,772.88
4099,773.92
4100,785.24
4101,747.03
4102,748.94
4103,747.88
4104,773.64
4105,765.70
4106,748.01
4107,748.95
4108,756.10
4109,759.64
4110,800.31
4111,751.86
4112,760.01
4113,764.81
4114,763.48
4115,747.20
4116,776.59
4117,756.11
4118,775.81
4119,760.06
4120,749.79
4121,913.49
4122,752.35
4123,801.14
4124,751.41
4125,776.84
4126,749.97
4127,748.83
4128,749.95
4129,761.75
4130,801.30
4131,755.59
4132,749.56
4133,762.48
4134,770.26
4135,693.92
4136,766.70
4137,940.38
