op_nr,time
2138,702.46
2139,740.55
2140,744.30
2141,693.32
2142,738.37
2143,692.73
2144,776.68
2145,725.80
2146,718.84
2147,724.90
2148,694.38
2149,727.24
2150,692.48
2151,723.19
2152,721.57
2153,723.96
2154,698.91
2155,727.90
2156,726.16
2157,731.14
2158,696.49
2159,694.27
2160,783.63
2161,737.06
2162,729.55
2163,728.84
2164,727.20
2165,741.52
2166,756.89
2167,729.64
2168,758.47
2169,702.03
2170,794.08
2171,718.49
2172,714.13
2173,715.31
2174,726.13
2175,705.58
2176,699.61
2177,795.31
2178,717.65
2179,749.85
2180,718.93
2181,740.31
2182,717.52
2183,718.09
2184,750.40
2185,741.63
2186,758.61
2187,708.75
2188,940.67
2189,897.41
2190,899.66
2191,798.58
2192,844.98
2193,798.87
2194,837.02
2195,825.89
2196,926.53
2197,844.71
2198,838.78
2199,788.32
2200,932.54
2201,815.01
2202,819.43
2203,802.97
2204,821.98
2205,811.49
2206,905.15
2207,913.49
2208,804.21
2209,826.11
2210,825.14
2211,820.98
2212,793.16
2213,941.42
2214,852.90
2215,814.10
2216,921.64
2217,868.06
2218,828.07
2219,795.58
2220,909.00
2221,871.47
2222,808.80
2223,839.37
2224,810.34
2225,807.39
2226,815.73
2227,846.07
2228,835.63
2229,761.49
2230,806.94
2231,803.88
2232,921.39
2233,834.79
2234,801.32
2235,943.52
2236,915.17
2237,831.41
2238,845.51
2239,802.22
2240,816.80
2241,801.67
2242,902.36
2243,806.66
2244,854.89
2245,843.35
2246,836.36
2247,838.73
2248,837.59
2249,830.22
2250,840.57
2251,858.38
2252,841.43
2253,834.00
2254,880.67
2255,826.17
2256,922.74
2257,832.50
2258,829.54
2259,867.90
2260,836.87
2261,850.77
2262,841.34
2263,817.34
2264,841.73
2265,844.66
2266,824.75
2267,866.34
2268,847.19
2269,865.06
2270,936.45
2271,798.18
2272,832.36
2273,842.57
2274,779.28
2275,850.02
2276,872.19
2277,871.90
2278,741.93
2279,891.00
2280,820.11
2281,962.23
2282,821.57
2283,793.90
2284,743.51
2285,891.77
2286,814.91
2287,850.26
2288,847.62
2289,786.44
2290,840.53
2291,856.82
2292,875.42
2293,769.39
2294,785.56
2295,876.33
2296,871.77
2297,836.23
2298,852.77
2299,889.99
2300,832.41
2301,821.84
2302,897.45
2303,970.27
2304,737.49
2305,855.78
2306,859.34
2307,832.41
2308,963.82
2309,834.92
2310,825.17
2311,802.55
2312,830.64
2313,821.84
2314,899.69
2315,793.20
2316,875.92
2317,822.84
2318,835.23
2319,895.26
2320,837.33
2321,897.69
2322,836.63
2323,845.65
2324,887.90
2325,853.21
2326,846.78
2327,863.35
2328,926.81
2329,848.94
2330,859.35
2331,836.90
2332,829.42
2333,850.49
2334,834.96
2335,869.20
2336,833.99
2337,979.37
2338,840.69
2339,862.80
2340,954.60
2341,861.75
2342,888.59
2343,875.13
2344,854.83
2345,869.89
2346,872.38
2347,882.91
2348,884.79
2349,877.55
2350,862.37
2351,830.19
2352,839.69
2353,856.24
2354,883.14
2355,901.98
2356,862.46
2357,865.41
2358,846.06
2359,857.90
2360,844.43
2361,893.49
2362,891.40
2363,855.93
2364,859.53
2365,846.07
2366,844.60
2367,852.42
2368,845.59
2369,860.84
2370,918.82
2371,880.29
2372,861.81
2373,849.32
2374,864.97
2375,863.39
2376,970.27
2377,897.76
2378,851.47
2379,857.74
2380,853.78
2381,850.44
2382,880.38
2383,853.28
2384,856.59
2385,866.41
2386,891.27
2387,874.17
2388,973.39
2389,915.86
2390,926.70
2391,865.86
2392,869.62
2393,858.26
2394,856.75
2395,924.78
2396,894.27
2397,890.11
2398,990.75
2399,865.10
2400,975.60
2401,907.58
2402,924.53
2403,865.57
2404,885.35
2405,871.26
2406,861.35
2407,873.11
2408,860.46
2409,862.94
2410,978.91
2411,940.81
2412,876.49
2413,876.04
2414,879.41
2415,865.05
2416,890.25
2417,879.57
2418,1019.76
2419,896.24
2420,879.40
2421,864.55
2422,866.25
2423,893.48
2424,865.77
2425,883.39
2426,915.73
2427,1020.28
2428,887.54
2429,919.04
2430,875.99
2431,1009.32
2432,987.67
2433,918.43
2434,990.47
2435,894.80
2436,888.40
2437,887.40
2438,883.03
2439,872.11
2440,999.51
2441,1025.95
2442,817.14
2443,820.08
2444,822.39
2445,824.69
2446,819.27
2447,828.72
2448,830.96
2449,790.11
2450,792.09
2451,886.53
2452,806.36
2453,847.76
2454,810.69
2455,791.94
2456,795.19
2457,852.18
2458,842.91
2459,891.18
2460,881.10
2461,895.45
2462,879.25
2463,1026.65
2464,1146.36
2465,881.91
2466,918.82
2467,929.13
2468,894.26
2469,882.69
2470,885.44
2471,906.48
2472,950.82
2473,900.43
2474,903.83
2475,891.16
2476,887.25
2477,1023.60
2478,987.81
2479,897.10
2480,930.69
2481,923.14
2482,921.02
2483,892.72
2484,921.64
2485,884.84
2486,922.58
2487,929.21
2488,894.51
2489,928.63
2490,926.98
2491,933.05
2492,985.26
2493,1049.92
2494,900.58
2495,931.48
2496,916.33
2497,898.36
2498,902.26
2499,974.13
2500,901.72
2501,926.95
2502,900.64
2503,950.45
2504,929.28
2505,932.95
2506,930.08
2507,933.72
2508,909.07
2509,906.84
2510,950.01
2511,902.74
2512,921.58
2513,904.33
2514,1053.93
2515,1036.85
2516,932.13
2517,1030.57
2518,888.32
2519,912.03
2520,854.78
2521,815.09
2522,817.82
2523,918.60
2524,882.33
2525,896.24
2526,870.94
2527,820.67
2528,813.43
2529,901.38
2530,930.14
2531,968.57
2532,943.74
2533,921.15
2534,940.44
2535,930.03
2536,941.72
2537,946.38
2538,952.19
2539,942.05
2540,926.14
2541,966.05
2542,925.92
2543,939.59
2544,915.15
2545,961.72
2546,918.01
2547,911.71
2548,942.61
2549,925.57
2550,931.38
2551,913.07
2552,912.19
2553,932.01
2554,943.20
2555,932.95
2556,919.42
2557,1070.23
2558,940.73
2559,967.67
2560,967.38
2561,927.99
2562,934.95
2563,962.75
2564,927.26
2565,917.68
2566,942.18
2567,990.13
2568,924.51
2569,934.96
2570,969.02
2571,1073.66
2572,932.93
2573,920.51
2574,921.12
2575,942.50
2576,968.92
2577,940.85
2578,938.77
2579,943.11
2580,971.76
2581,947.53
2582,932.44
2583,939.06
2584,953.36
2585,929.96
2586,923.94
2587,944.60
2588,927.09
2589,1078.93
2590,1050.43
2591,1049.94
2592,1070.04
2593,951.43
2594,986.47
2595,961.14
2596,947.52
2597,953.86
2598,929.76
2599,943.16
2600,949.45
2601,952.96
2602,948.01
2603,949.93
2604,924.48
2605,930.33
2606,946.23
2607,1063.09
2608,962.04
2609,933.16
2610,994.21
2611,863.61
2612,857.60
2613,850.65
2614,848.10
2615,879.19
2616,919.97
2617,897.81
2618,865.80
2619,948.20
2620,944.68
2621,972.88
2622,963.90
2623,955.85
2624,955.36
2625,949.05
2626,939.83
2627,972.42
2628,999.68
2629,963.81
2630,944.72
2631,941.01
2632,1067.31
2633,957.70
2634,982.48
2635,977.99
2636,971.92
2637,961.60
2638,976.42
2639,948.25
2640,984.27
2641,951.19
2642,1000.29
2643,963.04
2644,974.48
2645,953.99
2646,963.51
2647,940.09
2648,1004.44
2649,964.41
2650,959.50
2651,963.31
2652,1071.29
2653,954.06
2654,1075.39
2655,1074.20
2656,1109.36
2657,951.40
2658,953.14
2659,980.31
2660,1006.69
2661,971.48
2662,954.13
2663,1122.88
2664,1078.18
2665,967.44
2666,964.69
2667,976.92
2668,1124.56
2669,968.98
2670,964.09
2671,966.15
2672,959.43
2673,876.57
2674,959.62
2675,972.43
2676,991.63
2677,1043.54
2678,978.17
2679,975.89
2680,968.30
2681,956.15
2682,970.35
2683,971.13
2684,974.73
2685,966.95
2686,958.48
2687,1086.47
2688,1111.07
2689,1085.65
2690,1092.63
2691,1126.41
2692,969.51
2693,994.07
2694,997.71
2695,1002.87
2696,974.87
2697,980.41
2698,963.34
2699,967.57
2700,968.04
2701,1116.75
2702,971.91
2703,1124.78
2704,1096.12
2705,989.92
2706,1028.30
2707,977.52
2708,1094.20
2709,997.61
2710,999.55
2711,1021.48
2712,994.72
2713,988.97
2714,1096.42
2715,988.51
2716,1016.98
2717,990.84
2718,976.78
2719,1105.13
2720,1018.12
2721,1006.80
2722,1008.64
2723,1016.67
2724,1008.68
2725,1024.18
2726,985.05
2727,1002.17
2728,994.73
2729,999.63
2730,1009.54
2731,911.30
2732,903.43
2733,920.73
2734,926.75
2735,909.24
2736,885.03
2737,935.73
2738,882.52
2739,940.23
2740,1003.16
2741,998.15
2742,1041.64
2743,988.16
2744,1133.46
2745,1018.22
2746,1011.63
2747,993.69
2748,1004.93
2749,985.53
2750,999.00
2751,994.68
2752,986.40
2753,1005.28
2754,1024.89
2755,1053.39
2756,1057.66
2757,1004.04
2758,998.88
2759,975.98
2760,968.09
2761,1026.80
2762,1007.45
2763,1025.53
2764,1022.65
2765,1016.46
2766,995.38
2767,1005.95
2768,997.81
2769,993.55
2770,977.83
2771,1128.24
2772,1024.71
2773,1013.71
2774,1009.69
2775,1128.37
2776,1023.77
2777,996.67
2778,1151.64
2779,1136.61
2780,995.82
2781,1026.86
2782,1024.15
2783,999.97
2784,1014.85
2785,997.59
2786,1026.84
2787,968.33
2788,1000.84
2789,1038.17
2790,1172.99
2791,1001.77
2792,1001.69
2793,1007.33
2794,1029.76
2795,1025.30
2796,1021.26
2797,1034.24
2798,1045.80
2799,1052.77
2800,1018.29
2801,1021.21
2802,1003.51
2803,1055.55
2804,1042.18
2805,1025.30
2806,1020.73
2807,1004.85
2808,1019.17
2809,1059.36
2810,1018.59
2811,1164.42
2812,1014.13
2813,1036.01
2814,1022.22
2815,1087.92
2816,1031.38
2817,1033.36
2818,1063.17
2819,1048.09
2820,1065.67
2821,1010.35
2822,1012.82
2823,1136.55
2824,1030.86
2825,1046.43
2826,1027.57
2827,1059.67
2828,1098.68
2829,1021.43
2830,1043.34
2831,1016.54
2832,1026.27
2833,1046.06
2834,1014.85
2835,1020.35
2836,1019.02
2837,1187.50
2838,1031.96
2839,1039.02
2840,1050.03
2841,1157.02
2842,1021.70
2843,1045.90
2844,1019.06
2845,1040.12
2846,1159.03
2847,1025.50
2848,1036.76
2849,1104.13
2850,1032.64
2851,1069.50
2852,1036.75
2853,1054.76
2854,1025.16
2855,1023.27
2856,1037.20
2857,1099.71
2858,1166.19
2859,1050.90
2860,1026.13
2861,1051.74
2862,1022.86
2863,1026.44
2864,1155.27
2865,1108.66
2866,1072.50
2867,1051.74
2868,1157.62
2869,1043.75
2870,1046.13
2871,1071.51
2872,1051.14
2873,1158.16
2874,1117.08
2875,1051.30
2876,1031.97
2877,1032.46
2878,1066.84
2879,1058.47
2880,1095.15
2881,1167.10
2882,1048.12
2883,1040.78
2884,1162.68
2885,1038.42
2886,1073.62
2887,1068.41
2888,1162.65
2889,1100.06
2890,1050.31
2891,1035.97
2892,1038.99
2893,1037.22
2894,1050.88
2895,1050.53
2896,1074.21
2897,1041.48
2898,1086.98
2899,1059.52
2900,1054.90
2901,1046.23
2902,1067.20
2903,1043.48
2904,1038.52
2905,1059.28
2906,1039.89
2907,1106.94
2908,1058.04
2909,1058.82
2910,1045.76
2911,1085.13
2912,1054.17
2913,1060.88
2914,1051.13
2915,1206.45
2916,1108.92
2917,1067.99
2918,1048.58
2919,1175.97
2920,1063.42
2921,1076.51
2922,1080.05
2923,1110.00
2924,1103.73
2925,1055.57
2926,1049.73
2927,1063.27
2928,1086.44
2929,1101.39
2930,1078.12
2931,1054.39
2932,1126.39
2933,1071.02
2934,1209.50
2935,1065.39
2936,1079.77
2937,1057.48
2938,1212.99
2939,1059.60
2940,1071.05
2941,1069.86
2942,1080.99
2943,1066.08
2944,1066.62
2945,1068.50
2946,1069.72
2947,1071.64
2948,1070.06
2949,1064.02
2950,979.61
2951,973.68
2952,982.32
2953,966.75
2954,945.50
2955,1113.19
2956,1069.17
2957,1074.00
2958,1245.17
2959,1077.00
2960,1073.84
2961,1056.69
2962,1220.80
2963,1087.60
2964,1084.94
2965,1070.06
2966,1062.81
2967,1065.72
2968,1113.22
2969,1095.42
2970,1132.49
2971,1086.21
2972,1073.16
2973,1079.40
2974,1096.57
2975,1100.21
2976,1070.97
2977,1124.82
2978,1071.80
2979,1040.35
2980,991.38
2981,1030.00
2982,1198.13
2983,1197.54
2984,1152.27
2985,1076.86
2986,1101.24
2987,1200.42
2988,1105.28
2989,1201.98
2990,1094.08
2991,1207.15
2992,1202.59
2993,1245.90
2994,1079.18
2995,1112.01
2996,1077.71
2997,1111.15
2998,1083.90
2999,1074.45
3000,1079.13
3001,1089.07
3002,1088.69
3003,1205.06
3004,1082.82
3005,1108.40
3006,1110.38
3007,1083.07
3008,1207.87
3009,1141.40
3010,1094.68
3011,1079.50
3012,1085.14
3013,1240.03
3014,1226.44
3015,1115.21
3016,1210.38
3017,1032.07
3018,1045.02
3019,1051.56
3020,1114.51
3021,980.44
3022,991.54
3023,1081.78
3024,1126.49
3025,1088.85
3026,1227.82
3027,1091.13
3028,1130.28
3029,1125.26
3030,1099.12
3031,1221.27
3032,1085.81
3033,1091.59
3034,1122.90
3035,985.76
3036,1044.59
3037,1096.78
3038,1089.91
3039,1099.85
3040,1092.80
3041,1102.71
3042,1104.06
3043,1118.34
3044,1093.88
3045,1119.04
3046,1096.18
3047,1102.13
3048,1109.20
3049,1104.31
3050,1094.99
3051,1253.25
3052,1225.15
3053,1097.89
3054,1267.21
3055,1113.89
3056,1136.87
3057,1125.84
3058,1128.08
3059,1184.23
3060,1111.75
3061,1123.15
3062,1102.64
3063,1229.90
3064,1114.75
3065,1119.57
3066,1113.03
3067,1145.98
3068,1279.01
3069,1232.32
3070,1123.46
3071,1176.85
3072,1115.38
3073,1135.93
3074,1091.42
3075,1106.48
3076,1100.21
3077,1154.60
3078,1110.90
3079,1101.15
3080,1105.84
3081,1088.58
3082,1139.72
3083,1119.40
3084,1115.21
3085,1104.38
3086,1117.68
3087,1108.30
3088,1139.25
3089,1124.07
3090,1109.28
3091,1122.33
3092,1137.96
3093,1146.98
3094,1153.23
3095,1116.66
3096,1140.08
3097,997.67
3098,1041.15
3099,1044.77
3100,1052.14
3101,1137.14
3102,1008.75
3103,1021.83
3104,1012.57
3105,1055.06
3106,1041.11
3107,1052.67
3108,1047.68
3109,1035.55
3110,1016.88
3111,1027.65
3112,1112.11
3113,1041.32
3114,1112.54
3115,1050.59
3116,1006.26
3117,1034.13
3118,1082.55
3119,1149.88
3120,1130.88
3121,1178.14
3122,1126.58
3123,1143.45
3124,1130.28
3125,1154.99
3126,1127.38
3127,1254.03
3128,1196.09
3129,1129.40
3130,1218.85
3131,1140.98
3132,1140.73
3133,1137.78
3134,1279.08
3135,1218.11
3136,1139.69
3137,1286.52
3138,1148.84
3139,1145.55
3140,1136.14
3141,1168.24
3142,1125.27
3143,1140.26
3144,1128.97
3145,1139.12
3146,1133.85
3147,1299.63
3148,1139.99
3149,1152.49
3150,1264.22
3151,1107.62
3152,1218.30
3153,1136.51
3154,1198.36
3155,1161.86
3156,1157.64
3157,1139.43
3158,1148.29
3159,1136.42
3160,1291.32
3161,1137.62
3162,1145.08
3163,1279.56
3164,1182.36
3165,1136.88
3166,1155.55
3167,1147.18
3168,1146.94
3169,1140.18
3170,1143.01
3171,1271.44
3172,1271.33
3173,1206.17
3174,1145.98
3175,1136.50
3176,1152.44
3177,1305.95
3178,1142.22
3179,1152.57
3180,1153.92
3181,1152.97
3182,1163.38
3183,1155.88
3184,1140.02
3185,1156.36
3186,1141.99
3187,1181.91
3188,1144.95
3189,1161.59
3190,1277.92
3191,1180.22
3192,1149.42
3193,1154.48
3194,1155.19
3195,1169.64
3196,1279.58
3197,1279.78
3198,1221.06
3199,1160.62
3200,1192.46
3201,1180.00
3202,1181.17
3203,1224.02
3204,1178.84
3205,1170.23
3206,1147.85
3207,1267.62
3208,1159.15
3209,1179.89
3210,1164.87
3211,1304.02
3212,1166.49
3213,1188.17
3214,1165.26
3215,1194.68
3216,1175.58
3217,1157.66
3218,1162.97
3219,1281.87
3220,1184.36
3221,1176.99
3222,1163.66
3223,1168.77
3224,1170.22
3225,1152.90
3226,1165.65
3227,1153.14
3228,1288.87
3229,1189.20
3230,1172.20
3231,1187.89
3232,1188.21
3233,1179.97
3234,1173.09
3235,1189.16
3236,1198.63
3237,1299.50
3238,1233.95
3239,1190.53
3240,1295.94
3241,1192.74
3242,1191.42
3243,1169.36
3244,1162.27
3245,1160.94
3246,1175.99
3247,1159.00
3248,1169.31
3249,1161.35
3250,1164.88
3251,1175.00
3252,1218.17
3253,1189.24
3254,1180.33
3255,1159.07
3256,1174.27
3257,1184.31
3258,1162.57
3259,1195.08
3260,1165.92
3261,1181.08
3262,1198.79
3263,1225.96
3264,1189.35
3265,1155.89
3266,1360.12
3267,1175.79
3268,1164.86
3269,1122.76
3270,1053.15
3271,1130.43
3272,1308.81
3273,1192.69
3274,1339.65
3275,1310.02
3276,1307.06
3277,1208.68
3278,1191.00
3279,1178.42
3280,1172.55
3281,1205.96
3282,1190.51
3283,1222.23
3284,1164.06
3285,1364.84
3286,1185.52
3287,1202.22
3288,1184.17
3289,1177.51
3290,1190.23
3291,1346.68
3292,1193.65
3293,1208.36
3294,1193.51
3295,1196.05
3296,1181.19
3297,1175.15
3298,1259.54
3299,1256.01
3300,1194.95
3301,1200.25
3302,1183.57
3303,1192.94
3304,1175.90
3305,1184.27
3306,1327.36
3307,1262.23
3308,1191.85
3309,1198.24
3310,1325.76
3311,1216.02
3312,1347.23
3313,1206.16
3314,1201.56
3315,1349.67
3316,1324.61
3317,1226.45
3318,1356.49
3319,1339.45
3320,1188.58
3321,1197.39
3322,1337.57
3323,1225.50
3324,1222.50
3325,1217.99
3326,1221.45
3327,1219.70
3328,1193.49
3329,1322.00
3330,1290.21
3331,1219.99
3332,1208.81
3333,1339.34
3334,1239.64
3335,1376.50
3336,1202.72
3337,1352.10
3338,1203.01
3339,1112.54
3340,1138.26
3341,1229.48
3342,1361.29
3343,1203.68
3344,1225.83
3345,1214.02
3346,1219.47
3347,1213.96
3348,1212.26
3349,1204.64
3350,1242.53
3351,1202.84
3352,1230.47
3353,1339.46
3354,1212.41
3355,1385.85
3356,1208.21
3357,1221.85
3358,1202.79
3359,1379.05
3360,1207.98
3361,1348.24
3362,1214.64
3363,1232.55
3364,1343.00
3365,1255.59
3366,1374.60
3367,1212.64
3368,1227.82
3369,1239.14
3370,1212.06
3371,1207.95
3372,1237.83
3373,1222.74
3374,1224.74
3375,1214.83
3376,1230.99
3377,1346.06
3378,1256.18
3379,1260.11
3380,1212.42
3381,1276.77
3382,1232.28
3383,1204.93
3384,1225.04
3385,1222.90
3386,1207.85
3387,1243.71
3388,1219.45
3389,1243.07
3390,1213.00
3391,1238.18
3392,1214.21
3393,1213.17
3394,1312.37
3395,1216.45
3396,1278.81
3397,1228.59
3398,1352.95
3399,1279.76
3400,1221.91
3401,1232.10
3402,1357.56
3403,1258.87
3404,1402.38
3405,1226.17
3406,1255.53
3407,1252.86
3408,1249.72
3409,1220.68
3410,1228.35
3411,1226.05
3412,1238.64
3413,1220.73
3414,1247.90
3415,1220.16
3416,1236.08
3417,1369.15
3418,1256.71
3419,1282.73
3420,1232.05
3421,1243.17
3422,1220.89
3423,1395.71
3424,1404.06
3425,1241.89
3426,1258.66
3427,1392.30
3428,1240.40
3429,1403.98
3430,1232.45
3431,1251.94
3432,1241.82
3433,1260.51
3434,1243.04
3435,1239.32
3436,1231.13
3437,1357.90
3438,1317.54
3439,1368.94
3440,1257.21
3441,1232.78
3442,1246.17
3443,1239.96
3444,1231.15
3445,1261.12
3446,1264.08
3447,1269.10
3448,1237.92
3449,1285.57
3450,1240.23
3451,1278.88
3452,1239.90
3453,1263.68
3454,1404.92
3455,1241.93
3456,1237.36
3457,1373.82
3458,1302.06
3459,1251.05
3460,1266.74
3461,1239.78
3462,1397.43
3463,1301.42
3464,1255.98
3465,1255.87
3466,1239.86
3467,1262.34
3468,1240.33
3469,1257.82
3470,1241.94
3471,1384.15
3472,1255.74
3473,1255.28
3474,1423.12
3475,1264.28
3476,1257.63
3477,1400.91
3478,1274.56
3479,1258.82
3480,1394.04
3481,1296.32
3482,1259.88
3483,1260.41
3484,1247.95
3485,1276.28
3486,1251.03
3487,1282.96
3488,1359.56
3489,1242.15
3490,1278.02
3491,1390.41
3492,1384.88
3493,1286.83
3494,1271.71
3495,1277.47
3496,1254.26
3497,1392.54
3498,1420.13
3499,1280.78
3500,1270.07
3501,1252.77
3502,1264.82
3503,1346.94
3504,1403.82
3505,1281.33
3506,1322.99
3507,1430.18
3508,1383.60
3509,1292.65
3510,1275.47
3511,1257.14
3512,1274.07
3513,1258.85
3514,1267.84
3515,1270.59
3516,1248.14
3517,1273.11
3518,1258.13
3519,1277.92
3520,1261.60
3521,1292.57
3522,1280.62
3523,1279.71
3524,1272.32
3525,1125.45
3526,1139.12
3527,1256.12
3528,1263.25
3529,1279.62
3530,1263.10
3531,1269.77
3532,1260.11
3533,1282.43
3534,1264.62
3535,1282.67
3536,1262.50
3537,1282.45
3538,1260.15
3539,1264.32
3540,1453.36
3541,1300.52
3542,1280.43
3543,1268.74
3544,1253.60
3545,1319.85
3546,1275.84
3547,1271.88
3548,1269.61
3549,1444.31
3550,1288.25
3551,1286.79
3552,1437.03
3553,1216.87
3554,1288.46
3555,1270.64
3556,1415.40
3557,1416.24
3558,1452.39
3559,1280.07
3560,1275.80
3561,1281.44
3562,1289.84
3563,1302.63
3564,1276.11
3565,1367.12
3566,1292.57
3567,1278.32
3568,1338.80
3569,1277.27
3570,1311.03
3571,1276.29
3572,1278.75
3573,1333.95
3574,1284.74
3575,1281.61
3576,1280.54
3577,1310.73
3578,1301.07
3579,1283.36
3580,1327.75
3581,1348.64
3582,1303.60
3583,1282.71
3584,1288.76
3585,1297.90
3586,1278.52
3587,1284.54
3588,1280.91
3589,1444.66
3590,1324.22
3591,1289.71
3592,1308.10
3593,1393.78
3594,1306.47
3595,1297.17
3596,1438.41
3597,1426.47
3598,1192.84
3599,1194.74
3600,1192.10
3601,1167.74
3602,1168.89
3603,1326.49
3604,1333.25
3605,1344.30
3606,1319.49
3607,1295.13
3608,1302.36
3609,1320.52
3610,1352.03
3611,1325.37
3612,1290.39
3613,1385.22
3614,1302.95
3615,1331.66
3616,1349.45
3617,1314.75
3618,1308.82
3619,1308.01
3620,1306.19
3621,1308.81
3622,1291.70
3623,1356.80
3624,1308.84
3625,1310.23
3626,1295.35
3627,1323.09
3628,1312.82
3629,1283.19
3630,1358.49
3631,1306.47
3632,1316.96
3633,1299.24
3634,1475.74
3635,1242.66
3636,1210.22
3637,1214.90
3638,1174.32
3639,1175.54
3640,1164.80
3641,1299.35
3642,1307.07
3643,1327.12
3644,1413.07
3645,1339.45
3646,1347.95
3647,1484.41
3648,1313.41
3649,1339.53
3650,1306.47
3651,1317.25
3652,1308.22
3653,1337.28
3654,1309.29
3655,1180.15
3656,1314.31
3657,1330.78
3658,1321.82
3659,1309.69
3660,1502.25
3661,1344.41
3662,1321.07
3663,1426.31
3664,1456.72
3665,1456.18
3666,1404.16
3667,1319.11
3668,1314.18
3669,1495.50
3670,1322.61
3671,1324.80
3672,1308.56
3673,1329.83
3674,1322.51
3675,1330.43
3676,1506.99
3677,1331.19
3678,1351.09
3679,1329.98
3680,1308.40
3681,1329.66
3682,1358.90
3683,1327.28
3684,1352.60
3685,1371.50
3686,1336.01
3687,1338.67
3688,1320.24
3689,1333.66
3690,1317.99
3691,1331.26
3692,1308.18
3693,1333.64
3694,1319.70
3695,1334.40
3696,1320.26
3697,1337.61
3698,1422.96
3699,1327.31
3700,1346.08
3701,1405.99
3702,1333.47
3703,1347.67
3704,1338.19
3705,1338.94
3706,1342.57
3707,1333.32
3708,1329.53
3709,1349.85
3710,1380.43
3711,1345.88
3712,1301.56
3713,1327.67
3714,1339.47
3715,1344.45
3716,1456.61
3717,1330.30
3718,1338.18
3719,1374.28
3720,1344.15
3721,1344.67
3722,1515.62
3723,1339.47
3724,1438.98
3725,1207.21
3726,1475.93
3727,1465.21
3728,1343.86
3729,1334.03
3730,1362.12
3731,1353.66
3732,1352.60
3733,1320.60
3734,1449.55
3735,1391.82
3736,1209.75
3737,1364.51
3738,1386.82
3739,1330.28
3740,1292.06
3741,1347.95
3742,1336.65
3743,1349.69
3744,1528.13
3745,1361.99
3746,1377.41
3747,1456.26
3748,1370.48
3749,1496.42
3750,1402.82
3751,1352.62
3752,1352.95
3753,1402.23
3754,1364.89
3755,1523.69
3756,1347.03
3757,1340.17
3758,1374.14
3759,1485.57
3760,1433.18
3761,1350.54
3762,1350.03
3763,1373.02
3764,1349.47
3765,1366.46
3766,1349.17
3767,1360.99
3768,1495.04
3769,1351.36
3770,1417.59
3771,1363.40
3772,1369.07
3773,1365.71
3774,1376.96
3775,1409.53
3776,1350.66
3777,1503.71
3778,1411.59
3779,1354.55
3780,1380.07
3781,1356.86
3782,1348.71
3783,1363.93
3784,1347.80
3785,1380.59
3786,1355.05
3787,1380.67
3788,1375.49
3789,1367.70
3790,1429.99
3791,1366.75
3792,1374.86
3793,1362.94
3794,1385.22
3795,1373.38
3796,1321.01
3797,1397.97
3798,1361.38
3799,1516.35
3800,1412.85
3801,1375.47
3802,1406.19
3803,1364.07
3804,1388.83
3805,1377.10
3806,1371.03
3807,1364.87
3808,1345.45
3809,1532.53
3810,1368.81
3811,1391.56
3812,1368.49
3813,1373.22
3814,1361.13
3815,1372.20
3816,1543.47
3817,1362.39
3818,1375.04
3819,1377.08
3820,1377.19
3821,1379.76
3822,1399.41
3823,1559.51
3824,1383.96
3825,1353.35
3826,1455.26
3827,1369.57
3828,1520.39
3829,1373.66
3830,1374.30
3831,1369.10
3832,1377.32
3833,1556.03
3834,1377.92
3835,1383.32
3836,1497.71
3837,1381.55
3838,1560.85
3839,1376.33
3840,1386.27
3841,1534.25
3842,1565.16
3843,1527.22
3844,1408.25
3845,1371.09
3846,1388.19
3847,1406.66
3848,1379.36
3849,1390.93
3850,1389.74
3851,1387.65
3852,1392.45
3853,1394.05
3854,1443.76
3855,1406.60
3856,1379.82
3857,1546.78
3858,1387.91
3859,1389.55
3860,1377.39
3861,1531.75
3862,1419.26
3863,1382.91
3864,1403.06
3865,1384.54
3866,1392.20
3867,1560.87
3868,1406.00
3869,1400.47
3870,1382.12
3871,1403.33
3872,1438.22
3873,1389.84
3874,1570.83
3875,1392.83
3876,1398.35
3877,1586.71
3878,1399.63
3879,1405.04
3880,1386.22
3881,1541.05
3882,1444.98
3883,1389.33
3884,1402.86
3885,1577.53
3886,1394.56
3887,1543.06
3888,1568.40
3889,1446.92
3890,1397.26
3891,1406.96
3892,1414.15
3893,1422.55
3894,1577.67
3895,1479.55
3896,1553.68
3897,1534.12
3898,1503.43
3899,1456.40
3900,1417.22
3901,1288.57
3902,1424.77
3903,1421.88
3904,1394.80
3905,1415.89
3906,1433.47
3907,1404.10
3908,1413.28
3909,1576.22
3910,1403.93
3911,1413.91
3912,1430.62
3913,1544.81
3914,1577.35
3915,1434.64
3916,1551.78
3917,1436.35
3918,1405.39
3919,1420.34
3920,1410.63
3921,1397.73
3922,1439.95
3923,1551.07
3924,1434.07
3925,1401.66
3926,1401.68
3927,1468.02
3928,1413.69
3929,1571.79
3930,1439.23
3931,1404.42
3932,1411.09
3933,1415.59
3934,1510.49
3935,1420.39
3936,1406.21
3937,1405.28
3938,1492.87
3939,1588.19
3940,1414.14
3941,1567.93
3942,1451.87
3943,1410.35
3944,1420.56
3945,1410.52
3946,1419.35
3947,1405.97
3948,1406.10
3949,1437.35
3950,1413.57
3951,1420.65
3952,1366.08
3953,1422.09
3954,1599.97
3955,1419.69
3956,1600.09
3957,1415.21
3958,1567.58
