0,51878
1,556
2,291
3,286
4,286
5,286
6,286
7,286
8,396
9,286
10,286
11,351
12,281
13,275
14,281
15,281
16,291
17,281
18,276
19,281
20,275
21,7404
22,301
23,276
24,286
25,281
26,286
27,281
28,281
29,276
30,275
31,266
32,286
33,276
34,291
35,271
36,281
37,271
38,276
39,286
40,296
41,276
42,281
43,5588
44,291
45,276
46,276
47,281
48,301
49,276
50,281
51,276
52,281
53,276
54,276
55,346
56,281
57,271
58,265
59,276
60,291
61,271
62,281
63,270
64,281
65,276
66,276
67,275
68,271
69,271
70,281
71,271
72,306
73,271
74,266
75,276
76,456
77,286
78,266
79,276
80,396
81,276
82,291
83,276
84,276
85,276
86,291
87,266
88,281
89,18871
90,336
91,291
92,281
93,286
94,281
95,281
96,286
97,281
98,281
99,286
100,281
101,291
102,276
103,280
104,286
105,286
106,271
107,306
108,286
109,271
110,270
111,276
112,276
113,271
114,6496
115,306
116,276
117,286
118,281
119,281
120,281
121,281
122,281
123,286
124,291
125,281
126,275
127,286
128,281
129,286
130,276
131,281
132,276
133,280
134,276
135,5603
136,296
137,286
138,281
139,286
140,286
141,275
142,276
143,276
144,286
145,281
146,286
147,286
148,285
149,276
150,271
151,286
152,386
153,266
154,270
155,276
156,276
157,281
158,275
159,271
160,291
161,271
162,271
163,276
164,281
165,266
166,276
167,291
168,281
169,291
170,276
171,281
172,286
173,276
174,281
175,281
176,286
177,276
178,276
179,276
180,286
181,276
182,281
183,281
184,281
185,276
186,381
187,28924
188,296
189,316
190,316
191,286
192,286
193,286
194,276
195,286
196,281
197,336
198,281
199,291
200,281
201,291
202,281
203,281
204,281
205,286
206,276
207,286
208,276
209,281
210,281
211,280
212,276
213,6341
214,296
215,276
216,281
217,281
218,276
219,276
220,291
221,276
222,276
223,276
224,281
225,276
226,276
227,276
228,281
229,275
230,271
231,281
232,281
233,411
234,281
235,281
236,281
237,5187
238,296
239,281
240,276
241,276
242,276
243,281
244,281
245,281
246,286
247,296
248,286
249,361
250,281
251,275
252,286
253,271
254,517
255,281
256,387
257,281
258,271
259,281
260,276
261,271
262,281
263,451
264,392
265,276
266,276
267,281
268,271
269,281
270,276
271,281
272,281
273,276
274,276
275,281
276,276
277,276
278,281
279,281
280,391
281,17321
282,327
283,281
284,286
285,296
286,281
287,281
288,392
289,276
290,281
291,286
292,351
293,281
294,291
295,291
296,301
297,286
298,286
299,285
300,4735
301,5492
302,422
303,290
304,296
305,291
306,281
307,276
308,286
309,281
310,281
311,276
312,286
313,286
314,281
315,280
316,276
317,281
318,281
319,281
320,391
321,285
322,5713
323,301
324,281
325,286
326,281
327,281
328,286
329,281
330,286
331,296
332,276
333,291
334,471
335,286
336,346
337,296
338,281
339,286
340,281
341,280
342,276
343,281
344,382
345,291
346,276
347,286
348,271
349,281
350,276
351,281
352,286
353,276
354,281
355,280
356,276
357,291
358,271
359,285
360,271
361,276
362,276
363,280
364,281
365,477
366,271
367,281
368,271
369,276
370,271
371,271
372,16458
373,295
374,276
375,286
376,286
377,276
378,281
379,281
380,281
381,281
382,276
383,356
384,286
385,607
386,281
387,285
388,281
389,281
390,462
391,276
392,286
393,5874
394,301
395,281
396,280
397,291
398,507
399,281
400,602
401,281
402,271
403,281
404,276
405,291
406,276
407,281
408,275
409,276
410,276
411,291
412,276
413,281
414,281
415,281
416,281
417,281
418,6345
419,301
420,281
421,271
422,281
423,271
424,4515
425,326
426,275
427,276
428,291
429,276
430,276
431,351
432,406
433,281
434,281
435,281
436,276
437,281
438,280
439,291
440,391
441,281
442,281
443,281
444,506
445,270
446,276
447,271
448,286
449,276
450,281
451,276
452,291
453,271
454,281
455,276
456,286
457,286
458,281
459,276
460,281
461,296
462,446
463,18635
464,512
465,281
466,306
467,281
468,291
469,296
470,280
471,281
472,382
473,281
474,296
475,281
476,281
477,281
478,281
479,271
480,391
481,276
482,281
483,276
484,275
485,10128
486,306
487,281
488,281
489,285
490,281
491,281
492,286
493,281
494,286
495,281
496,286
497,441
498,351
499,280
500,276
501,271
502,276
503,285
504,401
505,286
506,411
507,275
508,271
509,281
510,5990
511,617
512,417
513,281
514,281
515,270
516,281
517,281
518,281
519,281
520,281
521,286
522,276
523,392
524,271
525,276
526,271
527,265
528,401
529,276
530,271
531,276
532,270
533,271
534,507
535,281
536,417
537,286
538,281
539,276
540,276
541,281
542,286
543,276
544,281
545,276
546,276
547,276
548,281
549,271
550,281
551,271
552,397
553,276
554,24479
555,301
556,276
557,281
558,281
559,280
560,391
561,281
562,276
563,291
564,281
565,281
566,281
567,276
568,281
569,281
570,276
571,276
572,271
573,276
574,276
575,281
576,286
577,5964
578,296
579,266
580,281
581,281
582,290
583,276
584,281
585,281
586,280
587,281
588,276
589,276
590,286
591,276
592,452
593,276
594,281
595,275
596,276
597,5719
598,295
599,286
600,381
601,281
602,281
603,281
604,281
605,286
606,286
607,281
608,281
609,286
610,281
611,286
612,281
613,281
614,276
615,281
616,397
617,281
618,286
619,281
620,276
621,271
622,281
623,276
624,396
625,275
626,281
627,271
628,281
629,270
630,351
631,281
632,281
633,286
634,286
635,386
636,281
637,15896
638,286
639,311
640,266
641,280
642,286
643,276
644,276
645,285
646,271
647,281
648,286
649,276
650,276
651,276
652,467
653,271
654,275
655,276
656,286
657,281
658,275
659,276
660,276
661,276
662,5417
663,512
664,286
665,286
666,281
667,296
668,275
669,291
670,281
671,276
672,281
673,276
674,276
675,276
676,271
677,276
678,271
679,472
680,386
681,281
682,276
683,286
684,276
685,281
686,271
687,281
688,5980
689,306
690,286
691,286
692,275
693,281
694,286
695,286
696,271
697,281
698,286
699,352
700,346
701,276
702,276
703,286
704,281
705,281
706,276
707,361
708,276
709,276
710,446
711,276
712,396
713,276
714,286
715,281
716,286
717,281
718,275
719,466
720,642
721,281
722,280
723,276
724,281
725,276
726,270
727,276
728,271
729,271
730,285
731,276
732,271
733,276
734,285
735,276
736,512
737,371
738,17722
739,296
740,281
741,296
742,281
743,496
744,396
745,291
746,281
747,281
748,276
749,291
750,286
751,271
752,467
753,281
754,276
755,295
756,271
757,281
758,271
759,291
760,376
761,280
762,5578
763,295
764,281
765,281
766,281
767,291
768,286
769,286
770,281
771,286
772,285
773,286
774,281
775,352
776,286
777,276
778,280
779,271
780,281
781,271
782,286
783,271
784,391
785,9044
786,301
787,281
788,276
789,276
790,275
791,271
792,396
793,276
794,281
795,281
796,275
797,276
798,281
799,356
800,346
801,281
802,286
803,291
804,281
805,281
806,276
807,296
808,270
809,361
810,276
811,285
812,5447
813,301
814,286
815,281
816,506
817,280
818,281
819,286
820,281
821,276
822,276
823,276
824,276
825,281
826,281
827,275
828,281
829,276
830,276
831,276
832,401
833,280
834,20882
835,306
836,281
837,280
838,276
839,276
840,401
841,276
842,285
843,276
844,286
845,281
846,286
847,286
848,447
849,286
850,281
851,285
852,296
853,286
854,367
855,286
856,291
857,5693
858,306
859,280
860,281
861,281
862,276
863,276
864,276
865,280
866,276
867,276
868,276
869,276
870,286
871,276
872,397
873,276
874,281
875,276
876,286
877,356
878,271
879,286
880,396
881,286
882,281
883,281
884,4956
885,295
886,286
887,266
888,286
889,270
890,271
891,276
892,271
893,275
894,346
895,281
896,270
897,286
898,271
899,276
900,281
901,281
902,276
903,281
904,386
905,281
906,276
907,276
908,276
909,281
910,281
911,286
912,381
913,280
914,271
915,281
916,271
917,281
918,271
919,281
920,271
921,281
922,271
923,281
924,271
925,281
926,281
927,276
928,281
929,552
930,14883
931,291
932,271
933,276
934,270
935,276
936,3647
937,286
938,311
939,281
940,271
941,291
942,271
943,286
944,276
945,276
946,281
947,275
948,286
949,281
950,281
951,276
952,281
953,276
954,5925
955,296
956,291
957,291
958,281
959,286
960,281
961,281
962,281
963,281
964,281
965,286
966,281
967,351
968,291
969,276
970,281
971,276
972,281
973,276
974,276
975,281
976,5232
977,311
978,286
979,281
980,281
981,281
982,276
983,296
984,286
985,291
986,281
987,271
988,281
989,286
990,346
991,286
992,271
993,286
994,271
995,276
996,276
997,291
998,271
999,281
1000,276
1001,291
1002,276
1003,281
1004,271
1005,281
1006,276
1007,276
1008,281
1009,271
1010,275
1011,271
1012,276
1013,276
1014,271
1015,271
1016,281
1017,270
1018,276
1019,271
1020,276
1021,280
1022,276
1023,271
1024,275
1025,281
1026,276
1027,612
1028,346
1029,20245
1030,326
1031,336
1032,286
1033,276
1034,286
1035,281
1036,291
1037,281
1038,286
1039,281
1040,281
1041,281
1042,285
1043,281
1044,286
1045,276
1046,281
1047,281
1048,271
1049,280
1050,281
1051,5242
1052,296
1053,291
1054,286
1055,281
1056,286
1057,281
1058,296
1059,281
1060,286
1061,351
1062,285
1063,281
1064,281
1065,276
1066,281
1067,271
1068,291
1069,276
1070,281
1071,276
1072,8277
1073,306
1074,281
1075,276
1076,280
1077,291
1078,281
1079,291
1080,401
1081,281
1082,281
1083,291
1084,281
1085,291
1086,286
1087,276
1088,281
1089,286
1090,276
1091,286
1092,276
1093,285
1094,281
1095,286
1096,276
1097,286
1098,276
1099,286
1100,275
1101,281
1102,276
1103,286
1104,276
1105,286
1106,276
1107,285
1108,351
1109,286
1110,281
1111,281
1112,286
1113,286
1114,281
1115,286
1116,276
1117,16208
1118,296
1119,286
1120,291
1121,276
1122,291
1123,276
1124,285
1125,281
1126,286
1127,276
1128,346
1129,276
1130,276
1131,281
1132,281
1133,281
1134,276
1135,401
1136,281
1137,275
1138,4931
1139,306
1140,286
1141,290
1142,276
1143,281
1144,286
1145,291
1146,276
1147,281
1148,281
1149,281
1150,271
1151,276
1152,280
1153,281
1154,271
1155,276
1156,275
1157,286
1158,281
1159,4751
1160,306
1161,276
1162,286
1163,286
1164,281
1165,291
1166,276
1167,276
1168,396
1169,281
1170,271
1171,286
1172,271
1173,280
1174,276
1175,276
1176,407
1177,281
1178,276
1179,281
1180,276
1181,281
1182,271
1183,291
1184,276
1185,291
1186,270
1187,366
1188,296
1189,291
1190,296
1191,286
1192,276
1193,271
1194,276
1195,276
1196,276
1197,276
1198,291
1199,276
1200,411
1201,280
1202,291
1203,281
1204,281
1205,276
1206,276
1207,276
1208,391
1209,14999
1210,296
1211,281
1212,275
1213,271
1214,281
1215,281
1216,281
1217,291
1218,276
1219,291
1220,276
1221,291
1222,276
1223,290
1224,276
1225,286
1226,281
1227,286
1228,276
1229,5418
1230,306
1231,276
1232,290
1233,286
1234,281
1235,281
1236,286
1237,281
1238,286
1239,285
1240,276
1241,281
1242,281
1243,286
1244,281
1245,270
1246,281
1247,281
1248,271
1249,381
1250,271
1251,276
1252,286
1253,5021
1254,306
1255,276
1256,281
1257,286
1258,281
1259,291
1260,281
1261,291
1262,281
1263,296
1264,281
1265,291
1266,276
1267,286
1268,346
1269,281
1270,276
1271,285
1272,391
1273,286
1274,271
1275,286
1276,276
1277,281
1278,271
1279,276
1280,276
1281,275
1282,276
1283,281
1284,276
1285,280
1286,271
1287,291
1288,271
1289,270
1290,271
1291,276
1292,271
1293,281
1294,276
1295,286
1296,271
1297,276
1298,14647
1299,296
1300,291
1301,276
1302,286
1303,271
1304,281
1305,285
1306,281
1307,286
1308,276
1309,281
1310,286
1311,286
1312,291
1313,281
1314,281
1315,281
1316,280
1317,281
1318,356
1319,275
1320,281
1321,276
1322,6326
1323,301
1324,4359
1325,306
1326,281
1327,271
1328,286
1329,286
1330,276
1331,286
1332,281
1333,281
1334,281
1335,276
1336,351
1337,276
1338,271
1339,286
1340,276
1341,281
1342,271
1343,5327
1344,527
1345,311
1346,281
1347,281
1348,281
1349,281
1350,281
1351,286
1352,401
1353,281
1354,276
1355,291
1356,275
1357,276
1358,276
1359,291
1360,381
1361,291
1362,270
1363,291
1364,271
1365,271
1366,270
1367,276
1368,271
1369,281
1370,276
1371,286
1372,271
1373,276
1374,346
1375,281
1376,276
1377,276
1378,276
1379,271
1380,286
1381,356
1382,271
1383,280
1384,281
1385,271
1386,281
1387,18730
1388,296
1389,572
1390,281
1391,271
1392,561
1393,286
1394,276
1395,296
1396,270
1397,286
1398,276
1399,352
1400,291
1401,281
1402,280
1403,281
1404,291
1405,276
1406,291
1407,276
1408,276
1409,5734
1410,306
1411,286
1412,286
1413,281
1414,285
1415,276
1416,401
1417,281
1418,416
1419,281
1420,281
1421,281
1422,281
1423,281
1424,402
1425,281
1426,281
1427,281
1428,281
1429,286
1430,281
1431,5583
1432,306
1433,281
1434,281
1435,276
1436,286
1437,291
1438,281
1439,280
1440,281
1441,286
1442,286
1443,291
1444,286
1445,280
1446,276
1447,286
1448,3477
1449,291
1450,301
1451,276
1452,286
1453,270
1454,276
1455,276
1456,467
1457,281
1458,285
1459,271
1460,286
1461,281
1462,291
1463,276
1464,401
1465,276
1466,286
1467,271
1468,286
1469,281
1470,286
1471,271
1472,281
1473,281
1474,281
1475,15991
1476,301
1477,281
1478,281
1479,286
1480,281
1481,377
1482,281
1483,286
1484,281
1485,286
1486,281
1487,276
1488,396
1489,281
1490,281
1491,271
1492,281
1493,276
1494,281
1495,281
1496,281
1497,6486
1498,301
1499,281
1500,281
1501,286
1502,276
1503,286
1504,286
1505,286
1506,276
1507,276
1508,276
1509,286
1510,276
1511,275
1512,281
1513,281
1514,276
1515,280
1516,276
1517,281
1518,276
1519,275
1520,5116
1521,296
1522,286
1523,281
1524,286
1525,281
1526,291
1527,276
1528,406
1529,281
1530,291
1531,276
1532,286
1533,286
1534,286
1535,276
1536,286
1537,275
1538,286
1539,276
1540,286
1541,276
1542,286
1543,276
1544,280
1545,276
1546,286
1547,276
1548,286
1549,276
1550,286
1551,275
1552,391
1553,276
1554,286
1555,281
1556,276
1557,276
1558,276
1559,276
1560,401
1561,276
1562,281
1563,276
1564,622
1565,351
1566,16920
1567,296
1568,286
1569,280
1570,276
1571,281
1572,276
1573,286
1574,276
1575,281
1576,275
1577,286
1578,281
1579,276
1580,276
1581,276
1582,281
1583,281
1584,401
1585,286
1586,281
1587,286
1588,5242
1589,301
1590,286
1591,296
1592,396
1593,276
1594,291
1595,286
1596,281
1597,285
1598,286
1599,286
1600,286
1601,286
1602,361
1603,286
1604,271
1605,286
1606,276
1607,291
1608,391
1609,286
1610,276
1611,291
1612,271
1613,5167
1614,306
1615,281
1616,406
1617,281
1618,276
1619,291
1620,276
1621,291
1622,276
1623,281
1624,281
1625,276
1626,281
1627,285
1628,346
1629,281
1630,275
1631,291
1632,396
1633,291
1634,266
1635,276
1636,271
1637,276
1638,276
1639,286
1640,387
1641,276
1642,276
1643,281
1644,271
1645,276
1646,271
1647,286
1648,271
1649,276
1650,271
1651,281
1652,276
1653,281
1654,271
1655,291
1656,271
1657,271
1658,271
1659,276
1660,276
1661,281
1662,19387
1663,286
1664,366
1665,281
1666,281
1667,286
1668,286
1669,286
1670,281
1671,281
1672,361
1673,291
1674,276
1675,286
1676,276
1677,285
1678,276
1679,276
1680,286
1681,5207
1682,301
1683,281
1684,266
1685,281
1686,281
1687,286
1688,291
1689,281
1690,291
1691,281
1692,276
1693,281
1694,291
1695,276
1696,291
1697,275
1698,291
1699,276
1700,271
1701,276
1702,281
1703,4715
1704,402
1705,276
1706,281
1707,281
1708,296
1709,281
1710,276
1711,281
1712,672
1713,276
1714,291
1715,281
1716,291
1717,276
1718,281
1719,276
1720,411
1721,276
1722,291
1723,276
1724,290
1725,276
1726,281
1727,276
1728,281
1729,271
1730,291
1731,276
1732,291
1733,281
1734,281
1735,275
1736,286
1737,271
1738,291
1739,276
1740,271
1741,276
1742,281
1743,271
1744,411
1745,276
1746,291
1747,276
1748,15370
1749,296
1750,275
1751,276
1752,276
1753,286
1754,286
1755,281
1756,280
1757,276
